[0.3548956250699635, -0.35995754766161214, -0.546226654851014, 0.2035200208279171, 0.23029373029326372, -0.8559373911265069, -0.1742107912531552, 0.16549986926255]|45720|101
[0.3548956250699635, -0.35995754766161214, -0.546226654851014, -0.017392330152463664, 0.3143720341226117, -0.8559373911265069, -0.1742107912531552, 0.3584059853811308]|33120|101
[0.3548956250699635, -0.35995754766161214, -0.546226654851014, -0.017392330152463664, 0.5158012794106213, -0.8559373911265069, -0.1742107912531552, 0.16549986926255]|36980|101
[0.3548956250699635, -0.8880643175505312, -0.21612524163030367, -0.017392330152463664, 0.5158012794106213, -0.8559373911265069, -0.1742107912531552, 0.16549986926255]|42060|101
[0.3548956250699635, -0.35995754766161214, -0.546226654851014, -0.017392330152463664, 0.5158012794106213, -0.9253200165226496, -0.1742107912531552, 0.16549986926255]|30740|101
[0.3548956250699635, -0.8880643175505312, -0.546226654851014, 0.5751594371770341, -0.40048525611844976, -0.9155087265757584, -0.1742107912531552, 0.16549986926255]|38320|101
[0.3548956250699635, -0.4273492629953808, -0.546226654851014, 0.15164119554630995, -0.49524214845589687, -0.8559373911265069, -0.1742107912531552, 0.16549986926255]|35680|101
[0.3548956250699635, -0.35995754766161214, -0.546226654851014, -0.017392330152463664, -0.2234550988603592, -0.8559373911265069, -0.1742107912531552, 0.6716294135479361]|34460|101
[0.3548956250699635, -0.35995754766161214, -0.546226654851014, -0.017392330152463664, -0.2234550988603592, -0.8559373911265069, -0.1742107912531552, 0.16549986926255]|30480|101
[0.3548956250699635, -0.4273492629953808, -0.546226654851014, 0.15164119554630995, -0.49524214845589687, -0.9253200165226496, -0.1742107912531552, 0.6716294135479361]|39400|101
[0.3548956250699635, -0.4273492629953808, -0.41993956170361413, 0.15164119554630995, -0.49524214845589687, -0.9253200165226496, -0.1742107912531552, 0.7590876632249688]|34320|101
[0.3548956250699635, -0.35995754766161214, -0.41993956170361413, 0.15164119554630995, -0.49524214845589687, -0.8559373911265069, -0.1742107912531552, 0.16549986926255]|29920|101
[0.3548956250699635, -0.35995754766161214, -0.6009295367095975, 0.15164119554630995, 0.1896653191482529, -0.8559373911265069, -0.1742107912531552, 0.16549986926255]|30820|101
[0.3548956250699635, -0.35995754766161214, -0.6009295367095975, 0.15164119554630995, -0.2234550988603592, -0.8559373911265069, -0.1742107912531552, 0.6043318554160331]|33240|101
[0.3548956250699635, -0.2664220036448639, -0.3603724804436128, -0.017392330152463664, -0.2234550988603592, -0.8559373911265069, -0.19148333101064674, 0.7590876632249688]|32300|101
[0.3548956250699635, -0.2664220036448639, -0.6214188531753915, 0.15164119554630995, -0.2234550988603592, -0.8559373911265069, -0.1742107912531552, 0.7590876632249688]|39520|101
[0.3548956250699635, 0.39897786719979034, -0.5028664177582192, 0.15164119554630995, -0.2234550988603592, -0.8559373911265069, -0.1742107912531552, 0.4577092812276937]|29680|101
[0.3548956250699635, -0.35995754766161214, -0.6214188531753915, 0.9837563633632762, -0.2234550988603592, -0.8559373911265069, -0.07685932824472164, 0.4577092812276937]|32240|102
[0.3548956250699635, 0.39897786719979034, -0.4799063785351796, 0.15164119554630995, -0.2234550988603592, -0.8559373911265069, -0.1742107912531552, 0.4577092812276937]|34280|101
[0.3548956250699635, -0.5066948848698949, -0.4799063785351796, -0.46738340885895124, -0.2234550988603592, -0.8559373911265069, -0.1742107912531552, 0.4577092812276937]|30020|87
[0.21945310218486935, 0.39897786719979034, -0.28650027463381234, -0.07784803303335752, -0.2234550988603592, -0.8559373911265069, -0.1742107912531552, 0.39306550647471683]|33140|103
[0.5770902938758691, -0.24364991012507553, -0.4799063785351796, -0.46738340885895124, -0.4828643324101798, -0.8559373911265069, -0.1742107912531552, 0.4577092812276937]|36120|101
[0.5770902938758691, 0.5365197154947752, -0.4799063785351796, -0.07784803303335752, -0.2234550988603592, -0.8559373911265069, -0.19148333101064674, 0.39306550647471683]|34540|101
[0.21945310218486935, 0.3771437682194143, -0.28650027463381234, -0.106418623353711, -0.2234550988603592, -0.8559373911265069, -0.19148333101064674, 0.39888624201275613]|48280|101
[0.21945310218486935, 0.39897786719979034, -0.9044735525204437, -0.21444585862030685, -0.2234550988603592, -0.8559373911265069, -0.5582530366266552, 0.757355291027769]|34960|101
[0.21945310218486935, 0.3771437682194143, -0.9044735525204437, -0.21444585862030685, -0.47978157091666573, -0.8559373911265069, -0.19148333101064674, 0.757355291027769]|34060|102
[0.21945310218486935, 0.3771437682194143, -0.28650027463381234, -0.106418623353711, -0.2234550988603592, -0.8559373911265069, -0.19148333101064674, 0.757355291027769]|37680|101
[0.5770902938758691, 0.3771437682194143, -0.9044735525204437, -0.106418623353711, -0.2234550988603592, -0.8559373911265069, -0.1742107912531552, 0.01562876399171742]|44360|101
[-0.14837588138089042, 0.3771437682194143, -0.818245803562557, -0.21444585862030685, -0.39542858182956975, -0.8559373911265069, -0.19148333101064674, 0.757355291027769]|39320|99
[0.5770902938758691, 0.3771437682194143, -0.9044735525204437, -0.106418623353711, -0.39542858182956975, -0.8559373911265069, -0.19148333101064674, 0.01562876399171742]|40020|101
[0.5770902938758691, -0.22054027202359472, -0.9044735525204437, -0.21444585862030685, -0.2234550988603592, -0.8559373911265069, -0.19148333101064674, 0.7714588394410604]|33220|101
[0.5770902938758691, -0.22054027202359472, -0.9044735525204437, -0.5739771334257651, -0.2234550988603592, -0.8559373911265069, -0.19148333101064674, 0.7714588394410604]|32340|103
[0.22478365757599295, -0.6610829424014706, -0.9044735525204437, 0.17683897707539664, -0.2234550988603592, -0.8559373911265069, -0.2900956878696639, 0.17112501629360133]|35740|101
[0.22478365757599295, 0.3771437682194143, -0.1403554495454229, 0.17683897707539664, -0.2234550988603592, -0.8559373911265069, -0.2900956878696639, 0.17112501629360133]|28420|101
[0.4381642903395304, 0.3771437682194143, -0.9044735525204437, 0.17683897707539664, -0.2234550988603592, -0.8559373911265069, -0.2900956878696639, 0.17112501629360133]|30740|101
[-0.23761241901994423, -0.6610829424014706, -0.9044735525204437, -0.7514687765119239, -0.2234550988603592, -0.8559373911265069, -0.2900956878696639, 0.7714588394410604]|32340|101
[0.5242185078338457, -0.22054027202359472, -0.9044735525204437, 0.17683897707539664, -0.2234550988603592, -0.8559373911265069, -0.2900956878696639, 0.17112501629360133]|29360|101
[-0.23761241901994423, 0.3771437682194143, -0.9044735525204437, -0.7514687765119239, -0.6297149968235167, -0.8559373911265069, -0.2900956878696639, 0.7714588394410604]|41280|102
[0.22478365757599295, 0.3771437682194143, -0.9044735525204437, 0.17683897707539664, -0.2234550988603592, -0.8559373911265069, -0.2900956878696639, 0.6262848034925594]|31660|102
[0.5915251792507559, -0.5455401158378723, -0.9044735525204437, -0.7514687765119239, -0.2234550988603592, -0.24594230903801972, -0.2900956878696639, 0.17112501629360133]|32360|93
[0.5915251792507559, -0.5455401158378723, -0.9044735525204437, -0.7514687765119239, -0.2234550988603592, -0.8559373911265069, -0.2900956878696639, 0.17112501629360133]|43920|101
[0.22478365757599295, 0.4236450953784767, -0.9044735525204437, 0.2988407665723469, 0.23130316007976615, -0.8559373911265069, -0.4743815557796762, 0.17112501629360133]|27120|101
[0.22478365757599295, 0.4236450953784767, -0.9044735525204437, -0.7531771675316605, 0.23130316007976615, 0.3404292185985298, -0.4743815557796762, 0.30598080844877384]|30840|96
[0.22478365757599295, 0.4236450953784767, -0.25717097038789727, -0.5003557711802511, 0.27688486844550364, -0.6678372740474157, -0.2900956878696639, 0.33681298516491953]|32720|101
[0.22478365757599295, -0.5455401158378723, -0.9044735525204437, -0.7531771675316605, 0.23130316007976615, -0.8559373911265069, -0.2900956878696639, 0.4338533203146604]|37900|77
[0.5915251792507559, -0.0994413589424481, -0.9044735525204437, -0.5003557711802511, 0.27688486844550364, -0.6678372740474157, -0.2900956878696639, 0.17112501629360133]|36520|95
[0.22478365757599295, -0.5455401158378723, -0.9044735525204437, -0.7531771675316605, 0.23130316007976615, -0.8559373911265069, -0.2900956878696639, 0.17112501629360133]|29220|102
[0.22478365757599295, 0.4236450953784767, -0.9044735525204437, -0.5003557711802511, 0.23130316007976615, -0.6678372740474157, -0.2900956878696639, 0.4953710340155335]|30320|101
[0.22478365757599295, 0.4236450953784767, -0.9044735525204437, 0.24745104556695563, 0.2611776806887096, -0.6678372740474157, -0.2900956878696639, 0.4953710340155335]|30660|101
[0.14153234653955638, 0.4236450953784767, -0.9987792538542004, -0.7531771675316605, 0.23130316007976615, -0.6678372740474157, -0.2900956878696639, 0.28976659359991985]|36760|101
[0.14153234653955638, 0.4236450953784767, -0.9987792538542004, -0.7531771675316605, -0.19208857771953025, -0.6678372740474157, -0.2900956878696639, 0.28976659359991985]|33620|101
[0.14153234653955638, 0.4236450953784767, -0.8691308584232131, -0.7531771675316605, -0.19208857771953025, -0.8559373911265069, -0.2900956878696639, 0.675416991267505]|35660|101
[0.14153234653955638, 0.4236450953784767, -0.9987792538542004, -0.8453062347116065, 0.23130316007976615, -0.6678372740474157, -0.2900956878696639, 0.17112501629360133]|40720|101
[0.5458965891288072, 0.27988300741810423, -0.8691308584232131, -0.7531771675316605, 0.23130316007976615, -0.8559373911265069, -0.2900956878696639, 0.28976659359991985]|45280|101
[0.5458965891288072, 0.27988300741810423, -0.9987792538542004, -0.7531771675316605, 0.23130316007976615, -0.8293408713340045, -0.2900956878696639, 0.28976659359991985]|42260|101
[0.40106473708034174, -0.2440320908755791, -0.9044735525204437, -0.7531771675316605, 0.23130316007976615, -0.8559373911265069, -0.2900956878696639, 0.28976659359991985]|36900|101
[0.8396907103678717, -0.42803674222703525, -0.9044735525204437, -0.8453062347116065, 0.23130316007976615, -0.8559373911265069, -0.2900956878696639, 0.28976659359991985]|39000|101
[0.14153234653955638, 0.16899177050877512, -0.9987792538542004, -0.8453062347116065, 0.23130316007976615, 0.18111870466738278, -0.2900956878696639, 0.28976659359991985]|52140|101
[0.14153234653955638, 0.16899177050877512, -0.9987792538542004, -0.8453062347116065, -0.8870569793374066, 0.18111870466738278, -0.2900956878696639, 0.28976659359991985]|32380|101
[0.14153234653955638, 0.828369733338364, -0.9987792538542004, -0.8453062347116065, 0.23130316007976615, -0.8559373911265069, -0.2900956878696639, 0.17112501629360133]|44120|101
[0.14153234653955638, 0.27988300741810423, -0.5682446761786477, -0.7531771675316605, 0.23130316007976615, -0.8559373911265069, -0.2900956878696639, 0.340488220776332]|36220|101
