[0.8570749981112087, 0.6419361178287211, -0.5526045513199451, -0.9943036439237265, -0.3198601207744134, -0.7095754041916491, -0.19281506540314441, 0.7179274343600679, -0.5579668593673526, 0.32467861658664465, -0.7637664684122436, -0.48120502033448176]|87340|191
[0.8050668620323262, -0.9715286873045783, -0.5526045513199451, -0.6551382796132039, 0.4589839046646733, -0.7095754041916491, -0.19281506540314441, 0.34539889588228223, -0.5579668593673526, 0.32467861658664465, -0.7637664684122436, -0.48120502033448176]|299260|365
[0.9379508428577663, 0.35477821829547906, -0.5526045513199451, -0.6551382796132039, 0.4589839046646733, -0.7095754041916491, -0.19281506540314441, 0.34539889588228223, -0.5579668593673526, 0.32467861658664465, -0.7637664684122436, -0.48120502033448176]|663240|544
[0.9379508428577663, -0.9715286873045783, -0.5526045513199451, -0.6551382796132039, 0.4589839046646733, -0.9017447509841645, -0.19281506540314441, 0.34539889588228223, -0.5579668593673526, 0.8594957270962287, -0.7637664684122436, -0.48120502033448176]|280040|354
[0.8050668620323262, 0.5522303833597666, -0.5526045513199451, -0.9943036439237265, 0.4589839046646733, -0.7095754041916491, -0.19281506540314441, 0.9601249751805074, 0.6445065133732615, 0.32467861658664465, -0.7637664684122436, -0.48120502033448176]|168040|240
[0.8101537636624607, 0.5843091530828046, -0.5526045513199451, -0.9943036439237265, 0.4589839046646733, -0.7095754041916491, -0.19281506540314441, 0.9601249751805074, 0.6445065133732615, 0.32467861658664465, -0.7292830132372061, -0.48120502033448176]|178000|252
[0.8101537636624607, 0.5843091530828046, -0.5526045513199451, -0.9943036439237265, 0.4589839046646733, -0.7095754041916491, -0.19281506540314441, 0.9601249751805074, 0.6445065133732615, 0.32467861658664465, -0.7292830132372061, -0.48120502033448176]|340860|347
[0.8101537636624607, -0.9715286873045783, -0.5526045513199451, -0.9943036439237265, 0.4589839046646733, -0.7095754041916491, -0.19281506540314441, 0.34539889588228223, 0.6445065133732615, 0.32467861658664465, -0.7044132685272819, 0.17312181721837328]|139900|211
[0.8101537636624607, -0.6107640327129951, -0.5526045513199451, -0.9943036439237265, 0.4589839046646733, -0.7095754041916491, -0.19281506540314441, 0.9601249751805074, 0.6445065133732615, 0.08376229208605435, -0.7044132685272819, -0.48120502033448176]|355280|326
[0.8101537636624607, 0.739030334690223, -0.5526045513199451, -0.9943036439237265, 0.913942897009236, -0.7095754041916491, -0.25503641497637575, 0.9650041898248922, 0.6445065133732615, 0.32467861658664465, -0.7044132685272819, -0.48120502033448176]|125080|212
[0.8101537636624607, 0.739030334690223, -0.5526045513199451, -0.9943036439237265, -0.6788032204168237, -0.7095754041916491, -0.19281506540314441, 0.9650041898248922, 0.6445065133732615, 0.5941520925768247, -0.7044132685272819, 0.8148160631758374]|91340|190
[0.9379508428577663, 0.739030334690223, -0.5526045513199451, -0.9943036439237265, -0.6788032204168237, -0.9017447509841645, -0.19281506540314441, 0.9650041898248922, 0.0955919004401462, 0.5941520925768247, -0.7044132685272819, -0.5789487179494393]|56260|143
[0.9379508428577663, -0.6107640327129951, -0.5526045513199451, -0.9943036439237265, 0.4589839046646733, -0.9017447509841645, -0.19281506540314441, 0.3824969759148642, -0.686804062557542, 0.5941520925768247, -0.48150640312261217, -0.48120502033448176]|82820|184
[0.8101537636624607, 0.739030334690223, -0.5526045513199451, -0.9943036439237265, 0.4589839046646733, -0.9017447509841645, -0.3822605350831767, 0.34539889588228223, 0.7178175114433216, -0.5172549566453284, -0.7044132685272819, 0.47754475653051465]|64120|157
[0.8101537636624607, -0.6107640327129951, -0.5526045513199451, -0.9943036439237265, 0.4063506908727248, -0.9017447509841645, -0.3822605350831767, 0.3446734386304118, 0.7178175114433216, -0.30777899386333907, -0.7044132685272819, 0.47754475653051465]|39720|123
[0.8101537636624607, 0.739030334690223, -0.5526045513199451, -0.9943036439237265, 0.8447802427052233, -0.9017447509841645, -0.8785399966851011, 0.34539889588228223, 0.7178175114433216, 0.1589451675071285, -0.6496941250856585, -0.1769721302638585]|119500|225
[0.8101537636624607, -0.6107640327129951, -0.5526045513199451, -0.9943036439237265, 0.4063506908727248, -0.9017447509841645, -0.19281506540314441, 0.34539889588228223, -0.686804062557542, 0.1589451675071285, -0.7044132685272819, 0.2063393841442236]|170440|264
[0.8101537636624607, 0.6970603951918435, -0.5526045513199451, -0.9943036439237265, 0.4063506908727248, -0.9017447509841645, -0.19281506540314441, 0.34539889588228223, -0.686804062557542, 0.1589451675071285, -0.7044132685272819, 0.47754475653051465]|101140|206
[0.24891466917566407, 0.6970603951918435, -0.5526045513199451, -0.9943036439237265, 0.019119262101521928, -0.9017447509841645, -0.14478227530677312, 0.34539889588228223, -0.686804062557542, 0.1589451675071285, -0.7044132685272819, 0.6725978522259111]|333320|378
[0.8101537636624607, 0.0750606518402559, -0.4974466064009435, -0.9943036439237265, 0.019119262101521928, -0.9017447509841645, -0.14478227530677312, 0.34539889588228223, -0.686804062557542, 0.1589451675071285, -0.7044132685272819, 0.2063393841442236]|86600|185
[0.9463862421504001, 0.6970603951918435, -0.6405915431365921, -0.9943036439237265, 0.019119262101521928, -0.9017447509841645, -0.14478227530677312, 0.34539889588228223, -0.686804062557542, 0.1589451675071285, -0.6496941250856585, 0.6725978522259111]|240220|321
[0.6924945732186594, -0.8298170944095613, -0.6405915431365921, -0.9943036439237265, 0.4063506908727248, -0.9017447509841645, -0.14478227530677312, 0.34539889588228223, -0.686804062557542, 0.1589451675071285, -0.6496941250856585, 0.15206019354847666]|374300|382
[0.6924945732186594, -0.8298170944095613, -0.5457065838760657, -0.9943036439237265, 0.019119262101521928, -0.9017447509841645, -0.14478227530677312, 0.34539889588228223, -0.686804062557542, 0.1589451675071285, -0.6496941250856585, 0.22498084865086065]|230140|312
[0.9463862421504001, -0.8298170944095613, -0.6405915431365921, -0.9943036439237265, 0.23283331899072124, -0.9017447509841645, -0.14478227530677312, 0.34539889588228223, -0.686804062557542, 0.1589451675071285, -0.7044132685272819, 0.15206019354847666]|219000|310
[0.6924945732186594, -0.8298170944095613, -0.5457065838760657, -0.9943036439237265, 0.019119262101521928, -0.9017447509841645, -0.14478227530677312, 0.34539889588228223, -0.686804062557542, 0.1589451675071285, -0.7044132685272819, 0.15206019354847666]|270340|329
[0.6924945732186594, -0.031594810493259295, -0.5457065838760657, -0.9943036439237265, 0.14474555433916025, -0.9017447509841645, -0.14478227530677312, 0.34539889588228223, -0.686804062557542, 0.1589451675071285, -0.6496941250856585, 0.15206019354847666]|185460|268
[0.6924945732186594, -0.031594810493259295, -0.8868590969008348, -0.9943036439237265, 0.14474555433916025, -0.9017447509841645, -0.14478227530677312, 0.34539889588228223, -0.5105310025313932, 0.1589451675071285, -0.6496941250856585, 0.15206019354847666]|163480|261
[0.6924945732186594, -0.031594810493259295, -0.5457065838760657, -0.9943036439237265, 0.14474555433916025, -0.9017447509841645, -0.14478227530677312, 0.34539889588228223, 0.3040778834119995, 0.008805153675195188, -0.7044132685272819, 0.15206019354847666]|208420|288
[0.6924945732186594, -0.8298170944095613, -0.8868590969008348, -0.9943036439237265, 0.609145962075436, -0.9017447509841645, -0.16737957985466934, 0.34539889588228223, -0.5105310025313932, 0.5999825197101532, -0.6496941250856585, 0.4397384655484913]|970840|604
[0.6924945732186594, -0.8298170944095613, -0.8868590969008348, -0.9943036439237265, 0.609145962075436, -0.9017447509841645, -0.14478227530677312, 0.34539889588228223, -0.5105310025313932, 0.1589451675071285, -0.6496941250856585, 0.4397384655484913]|880460|617
[0.6924945732186594, -0.8298170944095613, -0.8868590969008348, -0.9943036439237265, 0.609145962075436, -0.9017447509841645, -0.14478227530677312, 0.34539889588228223, -0.5105310025313932, 0.1589451675071285, -0.6496941250856585, 0.15206019354847666]|76360|173
[-0.005621144376073195, -0.8298170944095613, -0.8895366720513758, -0.9943036439237265, 0.609145962075436, -0.9017447509841645, -0.4598032214428882, 0.34539889588228223, -0.5105310025313932, 0.1589451675071285, -0.6496941250856585, 0.17802763598748972]|570200|506
[0.6924945732186594, 0.32278172931494353, -0.8868590969008348, -0.44947392323265256, 0.609145962075436, -0.9613606688517122, -0.14478227530677312, 0.34539889588228223, -0.043176893120891124, 0.5999825197101532, -0.6496941250856585, 0.4397384655484913]|3310520|1205
[0.6924945732186594, -0.8298170944095613, -0.8895366720513758, -0.44947392323265256, -0.13831726915097997, -0.9017447509841645, -0.14478227530677312, 0.34539889588228223, -0.043176893120891124, 0.5999825197101532, -0.6496941250856585, 0.5692759590700409]|1274780|753
[0.6924945732186594, -0.8298170944095613, -0.8895366720513758, -0.44947392323265256, -0.13831726915097997, -0.9613606688517122, -0.14478227530677312, 0.34539889588228223, -0.5105310025313932, 0.5999825197101532, -0.6496941250856585, 0.5692759590700409]|1692000|851
[0.6924945732186594, -0.8298170944095613, -0.8868590969008348, -0.44947392323265256, 0.609145962075436, -0.9613606688517122, -0.22068830671857276, 0.34539889588228223, -0.5916266637237972, 0.5999825197101532, -0.6496941250856585, 0.5692759590700409]|821820|609
[0.6924945732186594, -0.8298170944095613, -0.8868590969008348, -0.44947392323265256, 0.609145962075436, -0.9613606688517122, -0.22068830671857276, 0.34539889588228223, -0.08474949962708078, 0.5999825197101532, -0.6496941250856585, 0.5692759590700409]|560400|500
[0.6924945732186594, 0.42691611697201814, -0.8895366720513758, -0.44947392323265256, -0.13831726915097997, -0.9613606688517122, -0.22068830671857276, 0.34539889588228223, -0.08474949962708078, 0.5999825197101532, -0.6496941250856585, 0.5692759590700409]|1669940|867
[0.6924945732186594, -0.8298170944095613, -0.8868590969008348, -0.44947392323265256, 0.609145962075436, -0.45714712533584656, -0.20677110684193223, 0.34539889588228223, -0.08474949962708078, 0.5999825197101532, -0.6496941250856585, 0.3514680628257354]|157500|248
[0.6924945732186594, 0.42691611697201814, -0.8895366720513758, -0.44947392323265256, -0.13831726915097997, -0.9613606688517122, -0.22068830671857276, 0.563326103978451, -0.08474949962708078, 0.5999825197101532, -0.6496941250856585, 0.5692759590700409]|768640|567
[0.6924945732186594, 0.6264533279576066, -0.42346790337026796, -0.44661377471340313, -0.13831726915097997, -0.9613606688517122, -0.22068830671857276, 0.34539889588228223, -0.08474949962708078, 0.5999825197101532, -0.6496941250856585, 0.5692759590700409]|695140|564
[0.6924945732186594, 0.6264533279576066, -0.8868590969008348, -0.44661377471340313, -0.1773972075541721, -0.9613606688517122, -0.22068830671857276, 0.34539889588228223, -0.08474949962708078, 0.5999825197101532, -0.6496941250856585, 0.5692759590700409]|1865480|893
[0.6924945732186594, -0.998652618777963, -0.8895366720513758, -0.44947392323265256, -0.1773972075541721, -0.9613606688517122, -0.22068830671857276, 0.34539889588228223, -0.08474949962708078, 0.9888962831437518, -0.6496941250856585, 0.10519037069113191]|1889260|925
